"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2024-11-06,4,2024-11-24,0.75,254,"quantile","ILI incidence","DK"
2024-11-06,4,2024-11-24,0.8,304.2,"quantile","ILI incidence","DK"
2024-11-06,4,2024-11-24,0.85,361.15,"quantile","ILI incidence","DK"
2024-11-06,4,2024-11-24,0.9,227.1,"quantile","ILI incidence","DK"
2024-11-06,4,2024-11-24,0.95,271.1,"quantile","ILI incidence","DK"
2024-11-06,4,2024-11-24,0.975,315.525,"quantile","ILI incidence","DK"
2024-11-06,4,2024-11-24,0.99,386.1,"quantile","ILI incidence","DK"
2024-11-06,4,2024-11-24,0.01,388.99,"quantile","ILI incidence","EE"
2024-11-06,4,2024-11-24,0.025,464.425,"quantile","ILI incidence","EE"
2024-11-06,4,2024-11-24,0.05,545.95,"quantile","ILI incidence","EE"
2024-11-06,4,2024-11-24,0.1,347,"quantile","ILI incidence","EE"
2024-11-06,4,2024-11-24,0.15,405,"quantile","ILI incidence","EE"
2024-11-06,4,2024-11-24,0.2,483.8,"quantile","ILI incidence","EE"
2024-11-06,4,2024-11-24,0.25,568.75,"quantile","ILI incidence","EE"
2024-11-06,4,2024-11-24,0.3,360,"quantile","ILI incidence","EE"
2024-11-06,4,2024-11-24,0.35,417,"quantile","ILI incidence","EE"
2024-11-06,4,2024-11-24,0.4,496,"quantile","ILI incidence","EE"
2024-11-06,4,2024-11-24,0.45,582.55,"quantile","ILI incidence","EE"
2024-11-06,4,2024-11-24,0.5,369.5,"quantile","ILI incidence","EE"
2024-11-06,4,2024-11-24,0.55,429,"quantile","ILI incidence","EE"
2024-11-06,4,2024-11-24,0.6,511.4,"quantile","ILI incidence","EE"
2024-11-06,4,2024-11-24,0.65,596.35,"quantile","ILI incidence","EE"
2024-11-06,4,2024-11-24,0.7,382,"quantile","ILI incidence","EE"
2024-11-06,4,2024-11-24,0.75,452,"quantile","ILI incidence","EE"
2024-11-06,4,2024-11-24,0.8,521.2,"quantile","ILI incidence","EE"
2024-11-06,4,2024-11-24,0.85,611,"quantile","ILI incidence","EE"
2024-11-06,4,2024-11-24,0.9,394.1,"quantile","ILI incidence","EE"
2024-11-06,4,2024-11-24,0.95,463.3,"quantile","ILI incidence","EE"
2024-11-06,4,2024-11-24,0.975,555.5,"quantile","ILI incidence","EE"
2024-11-06,4,2024-11-24,0.99,647.08,"quantile","ILI incidence","EE"
2024-11-06,4,2024-11-24,0.01,360.98,"quantile","ILI incidence","FR"
2024-11-06,4,2024-11-24,0.025,540.475,"quantile","ILI incidence","FR"
2024-11-06,4,2024-11-24,0.05,790.95,"quantile","ILI incidence","FR"
2024-11-06,4,2024-11-24,0.1,265,"quantile","ILI incidence","FR"
2024-11-06,4,2024-11-24,0.15,374.85,"quantile","ILI incidence","FR"
2024-11-06,4,2024-11-24,0.2,558.2,"quantile","ILI incidence","FR"
2024-11-06,4,2024-11-24,0.25,817.75,"quantile","ILI incidence","FR"
2024-11-06,4,2024-11-24,0.3,276.7,"quantile","ILI incidence","FR"
2024-11-06,4,2024-11-24,0.35,388.65,"quantile","ILI incidence","FR"
2024-11-06,4,2024-11-24,0.4,573,"quantile","ILI incidence","FR"
2024-11-06,4,2024-11-24,0.45,836.55,"quantile","ILI incidence","FR"
2024-11-06,4,2024-11-24,0.5,284.5,"quantile","ILI incidence","FR"
2024-11-06,4,2024-11-24,0.55,401,"quantile","ILI incidence","FR"
2024-11-06,4,2024-11-24,0.6,585,"quantile","ILI incidence","FR"
2024-11-06,4,2024-11-24,0.65,848.35,"quantile","ILI incidence","FR"
2024-11-06,4,2024-11-24,0.7,293,"quantile","ILI incidence","FR"
2024-11-06,4,2024-11-24,0.75,414,"quantile","ILI incidence","FR"
2024-11-06,4,2024-11-24,0.8,603,"quantile","ILI incidence","FR"
2024-11-06,4,2024-11-24,0.85,866.45,"quantile","ILI incidence","FR"
2024-11-06,4,2024-11-24,0.9,307.1,"quantile","ILI incidence","FR"
2024-11-06,4,2024-11-24,0.95,431.2,"quantile","ILI incidence","FR"
2024-11-06,4,2024-11-24,0.975,617.05,"quantile","ILI incidence","FR"
2024-11-06,4,2024-11-24,0.99,898.05,"quantile","ILI incidence","FR"
2024-11-06,4,2024-11-24,0.01,1182.87,"quantile","ILI incidence","GR"
2024-11-06,4,2024-11-24,0.025,1554.6,"quantile","ILI incidence","GR"
2024-11-06,4,2024-11-24,0.05,2002.9,"quantile","ILI incidence","GR"
2024-11-06,4,2024-11-24,0.1,954.6,"quantile","ILI incidence","GR"
2024-11-06,4,2024-11-24,0.15,1214.85,"quantile","ILI incidence","GR"
2024-11-06,4,2024-11-24,0.2,1602.6,"quantile","ILI incidence","GR"
2024-11-06,4,2024-11-24,0.25,2045.5,"quantile","ILI incidence","GR"
2024-11-06,4,2024-11-24,0.3,990,"quantile","ILI incidence","GR"
2024-11-06,4,2024-11-24,0.35,1238.65,"quantile","ILI incidence","GR"
2024-11-06,4,2024-11-24,0.4,1620,"quantile","ILI incidence","GR"
2024-11-06,4,2024-11-24,0.45,2076.55,"quantile","ILI incidence","GR"
2024-11-06,4,2024-11-24,0.5,1006,"quantile","ILI incidence","GR"
2024-11-06,4,2024-11-24,0.55,1264.45,"quantile","ILI incidence","GR"
2024-11-06,4,2024-11-24,0.6,1638.4,"quantile","ILI incidence","GR"
2024-11-06,4,2024-11-24,0.65,2095.35,"quantile","ILI incidence","GR"
2024-11-06,4,2024-11-24,0.7,1020.3,"quantile","ILI incidence","GR"
2024-11-06,4,2024-11-24,0.75,1281.25,"quantile","ILI incidence","GR"
2024-11-06,4,2024-11-24,0.8,1667.4,"quantile","ILI incidence","GR"
2024-11-06,4,2024-11-24,0.85,2116.75,"quantile","ILI incidence","GR"
2024-11-06,4,2024-11-24,0.9,1051.1,"quantile","ILI incidence","GR"
2024-11-06,4,2024-11-24,0.95,1302.1,"quantile","ILI incidence","GR"
2024-11-06,4,2024-11-24,0.975,1706.05,"quantile","ILI incidence","GR"
2024-11-06,4,2024-11-24,0.99,2182.08,"quantile","ILI incidence","GR"
2024-11-06,4,2024-11-24,0.01,318.94,"quantile","ILI incidence","HU"
2024-11-06,4,2024-11-24,0.025,417.025,"quantile","ILI incidence","HU"
2024-11-06,4,2024-11-24,0.05,548.95,"quantile","ILI incidence","HU"
2024-11-06,4,2024-11-24,0.1,275,"quantile","ILI incidence","HU"
2024-11-06,4,2024-11-24,0.15,345,"quantile","ILI incidence","HU"
2024-11-06,4,2024-11-24,0.2,447,"quantile","ILI incidence","HU"
2024-11-06,4,2024-11-24,0.25,570.75,"quantile","ILI incidence","HU"
2024-11-06,4,2024-11-24,0.3,288,"quantile","ILI incidence","HU"
2024-11-06,4,2024-11-24,0.35,357,"quantile","ILI incidence","HU"
2024-11-06,4,2024-11-24,0.4,459,"quantile","ILI incidence","HU"
2024-11-06,4,2024-11-24,0.45,580,"quantile","ILI incidence","HU"
2024-11-06,4,2024-11-24,0.5,297,"quantile","ILI incidence","HU"
2024-11-06,4,2024-11-24,0.55,366,"quantile","ILI incidence","HU"
2024-11-06,4,2024-11-24,0.6,471.4,"quantile","ILI incidence","HU"
2024-11-06,4,2024-11-24,0.65,593,"quantile","ILI incidence","HU"
2024-11-06,4,2024-11-24,0.7,307.6,"quantile","ILI incidence","HU"
2024-11-06,4,2024-11-24,0.75,376,"quantile","ILI incidence","HU"
2024-11-06,4,2024-11-24,0.8,478.2,"quantile","ILI incidence","HU"
2024-11-06,4,2024-11-24,0.85,608,"quantile","ILI incidence","HU"
2024-11-06,4,2024-11-24,0.9,320.1,"quantile","ILI incidence","HU"
2024-11-06,4,2024-11-24,0.95,389.1,"quantile","ILI incidence","HU"
2024-11-06,4,2024-11-24,0.975,507,"quantile","ILI incidence","HU"
2024-11-06,4,2024-11-24,0.99,627.07,"quantile","ILI incidence","HU"
2024-11-06,4,2024-11-24,0.01,3.99,"quantile","ILI incidence","IE"
2024-11-06,4,2024-11-24,0.025,4.475,"quantile","ILI incidence","IE"
2024-11-06,4,2024-11-24,0.05,7,"quantile","ILI incidence","IE"
2024-11-06,4,2024-11-24,0.1,4,"quantile","ILI incidence","IE"
2024-11-06,4,2024-11-24,0.15,6,"quantile","ILI incidence","IE"
2024-11-06,4,2024-11-24,0.2,7,"quantile","ILI incidence","IE"
2024-11-06,4,2024-11-24,0.25,10,"quantile","ILI incidence","IE"
2024-11-06,4,2024-11-24,0.3,6,"quantile","ILI incidence","IE"
2024-11-06,4,2024-11-24,0.35,7,"quantile","ILI incidence","IE"
2024-11-06,4,2024-11-24,0.4,9,"quantile","ILI incidence","IE"
2024-11-06,4,2024-11-24,0.45,11,"quantile","ILI incidence","IE"
2024-11-06,4,2024-11-24,0.5,7,"quantile","ILI incidence","IE"
2024-11-06,4,2024-11-24,0.55,9,"quantile","ILI incidence","IE"
2024-11-06,4,2024-11-24,0.6,11,"quantile","ILI incidence","IE"
2024-11-06,4,2024-11-24,0.65,13.35,"quantile","ILI incidence","IE"
2024-11-06,4,2024-11-24,0.7,9,"quantile","ILI incidence","IE"
2024-11-06,4,2024-11-24,0.75,10.25,"quantile","ILI incidence","IE"
2024-11-06,4,2024-11-24,0.8,14,"quantile","ILI incidence","IE"
2024-11-06,4,2024-11-24,0.85,15,"quantile","ILI incidence","IE"
2024-11-06,4,2024-11-24,0.9,11.1,"quantile","ILI incidence","IE"
2024-11-06,4,2024-11-24,0.95,13,"quantile","ILI incidence","IE"
2024-11-06,4,2024-11-24,0.975,17,"quantile","ILI incidence","IE"
2024-11-06,4,2024-11-24,0.99,20.01,"quantile","ILI incidence","IE"
2024-11-06,4,2024-11-24,0.01,81.97,"quantile","ILI incidence","LV"
2024-11-06,4,2024-11-24,0.025,180.475,"quantile","ILI incidence","LV"
2024-11-06,4,2024-11-24,0.05,398.95,"quantile","ILI incidence","LV"
2024-11-06,4,2024-11-24,0.1,42,"quantile","ILI incidence","LV"
2024-11-06,4,2024-11-24,0.15,87,"quantile","ILI incidence","LV"
2024-11-06,4,2024-11-24,0.2,192.8,"quantile","ILI incidence","LV"
2024-11-06,4,2024-11-24,0.25,420.5,"quantile","ILI incidence","LV"
2024-11-06,4,2024-11-24,0.3,47,"quantile","ILI incidence","LV"
2024-11-06,4,2024-11-24,0.35,93,"quantile","ILI incidence","LV"
2024-11-06,4,2024-11-24,0.4,203,"quantile","ILI incidence","LV"
2024-11-06,4,2024-11-24,0.45,432,"quantile","ILI incidence","LV"
2024-11-06,4,2024-11-24,0.5,50,"quantile","ILI incidence","LV"
2024-11-06,4,2024-11-24,0.55,98,"quantile","ILI incidence","LV"
2024-11-06,4,2024-11-24,0.6,211,"quantile","ILI incidence","LV"
2024-11-06,4,2024-11-24,0.65,443,"quantile","ILI incidence","LV"
2024-11-06,4,2024-11-24,0.7,54.3,"quantile","ILI incidence","LV"
2024-11-06,4,2024-11-24,0.75,101.25,"quantile","ILI incidence","LV"
2024-11-06,4,2024-11-24,0.8,218.2,"quantile","ILI incidence","LV"
2024-11-06,4,2024-11-24,0.85,458,"quantile","ILI incidence","LV"
2024-11-06,4,2024-11-24,0.9,59.1,"quantile","ILI incidence","LV"
2024-11-06,4,2024-11-24,0.95,110.15,"quantile","ILI incidence","LV"
2024-11-06,4,2024-11-24,0.975,236.525,"quantile","ILI incidence","LV"
2024-11-06,4,2024-11-24,0.99,489.23,"quantile","ILI incidence","LV"
2024-11-06,4,2024-11-24,0.01,107.99,"quantile","ILI incidence","LT"
2024-11-06,4,2024-11-24,0.025,384.475,"quantile","ILI incidence","LT"
2024-11-06,4,2024-11-24,0.05,1234.05,"quantile","ILI incidence","LT"
2024-11-06,4,2024-11-24,0.1,35.9,"quantile","ILI incidence","LT"
2024-11-06,4,2024-11-24,0.15,114,"quantile","ILI incidence","LT"
2024-11-06,4,2024-11-24,0.2,397.8,"quantile","ILI incidence","LT"
2024-11-06,4,2024-11-24,0.25,1273.75,"quantile","ILI incidence","LT"
2024-11-06,4,2024-11-24,0.3,40,"quantile","ILI incidence","LT"
2024-11-06,4,2024-11-24,0.35,126.3,"quantile","ILI incidence","LT"
2024-11-06,4,2024-11-24,0.4,407,"quantile","ILI incidence","LT"
2024-11-06,4,2024-11-24,0.45,1289.55,"quantile","ILI incidence","LT"
2024-11-06,4,2024-11-24,0.5,43,"quantile","ILI incidence","LT"
2024-11-06,4,2024-11-24,0.55,131,"quantile","ILI incidence","LT"
2024-11-06,4,2024-11-24,0.6,415,"quantile","ILI incidence","LT"
2024-11-06,4,2024-11-24,0.65,1307,"quantile","ILI incidence","LT"
2024-11-06,4,2024-11-24,0.7,46,"quantile","ILI incidence","LT"
2024-11-06,4,2024-11-24,0.75,136.25,"quantile","ILI incidence","LT"
2024-11-06,4,2024-11-24,0.8,427.2,"quantile","ILI incidence","LT"
2024-11-06,4,2024-11-24,0.85,1332.3,"quantile","ILI incidence","LT"
2024-11-06,4,2024-11-24,0.9,52,"quantile","ILI incidence","LT"
2024-11-06,4,2024-11-24,0.95,146.1,"quantile","ILI incidence","LT"
2024-11-06,4,2024-11-24,0.975,453.3,"quantile","ILI incidence","LT"
2024-11-06,4,2024-11-24,0.99,1368.24,"quantile","ILI incidence","LT"
2024-11-06,4,2024-11-24,0.01,5921.98,"quantile","ILI incidence","LU"
2024-11-06,4,2024-11-24,0.025,7556.65,"quantile","ILI incidence","LU"
2024-11-06,4,2024-11-24,0.05,9537.1,"quantile","ILI incidence","LU"
2024-11-06,4,2024-11-24,0.1,4807.9,"quantile","ILI incidence","LU"
2024-11-06,4,2024-11-24,0.15,6019.1,"quantile","ILI incidence","LU"
2024-11-06,4,2024-11-24,0.2,7651.8,"quantile","ILI incidence","LU"
2024-11-06,4,2024-11-24,0.25,9645.5,"quantile","ILI incidence","LU"
2024-11-06,4,2024-11-24,0.3,4866.8,"quantile","ILI incidence","LU"
2024-11-06,4,2024-11-24,0.35,6060.3,"quantile","ILI incidence","LU"
2024-11-06,4,2024-11-24,0.4,7688,"quantile","ILI incidence","LU"
2024-11-06,4,2024-11-24,0.45,9694.3,"quantile","ILI incidence","LU"
2024-11-06,4,2024-11-24,0.5,4897,"quantile","ILI incidence","LU"
2024-11-06,4,2024-11-24,0.55,6091.9,"quantile","ILI incidence","LU"
2024-11-06,4,2024-11-24,0.6,7722.2,"quantile","ILI incidence","LU"
2024-11-06,4,2024-11-24,0.65,9728.7,"quantile","ILI incidence","LU"
2024-11-06,4,2024-11-24,0.7,4935.6,"quantile","ILI incidence","LU"
2024-11-06,4,2024-11-24,0.75,6127.25,"quantile","ILI incidence","LU"
2024-11-06,4,2024-11-24,0.8,7771,"quantile","ILI incidence","LU"
2024-11-06,4,2024-11-24,0.85,9794.05,"quantile","ILI incidence","LU"
2024-11-06,4,2024-11-24,0.9,5002,"quantile","ILI incidence","LU"
2024-11-06,4,2024-11-24,0.95,6181.45,"quantile","ILI incidence","LU"
2024-11-06,4,2024-11-24,0.975,7838.625,"quantile","ILI incidence","LU"
2024-11-06,4,2024-11-24,0.99,9904.34,"quantile","ILI incidence","LU"
2024-11-06,4,2024-11-24,0.01,5855.97,"quantile","ILI incidence","MT"
2024-11-06,4,2024-11-24,0.025,6466.9,"quantile","ILI incidence","MT"
2024-11-06,4,2024-11-24,0.05,7102.4,"quantile","ILI incidence","MT"
2024-11-06,4,2024-11-24,0.1,5455.5,"quantile","ILI incidence","MT"
2024-11-06,4,2024-11-24,0.15,5954.1,"quantile","ILI incidence","MT"
2024-11-06,4,2024-11-24,0.2,6557.6,"quantile","ILI incidence","MT"
2024-11-06,4,2024-11-24,0.25,7208.75,"quantile","ILI incidence","MT"
2024-11-06,4,2024-11-24,0.3,5501.4,"quantile","ILI incidence","MT"
2024-11-06,4,2024-11-24,0.35,5991.65,"quantile","ILI incidence","MT"
2024-11-06,4,2024-11-24,0.4,6598,"quantile","ILI incidence","MT"
2024-11-06,4,2024-11-24,0.45,7254,"quantile","ILI incidence","MT"
2024-11-06,4,2024-11-24,0.5,5538,"quantile","ILI incidence","MT"
2024-11-06,4,2024-11-24,0.55,6035.45,"quantile","ILI incidence","MT"
2024-11-06,4,2024-11-24,0.6,6652.8,"quantile","ILI incidence","MT"
2024-11-06,4,2024-11-24,0.65,7287,"quantile","ILI incidence","MT"
2024-11-06,4,2024-11-24,0.7,5576.3,"quantile","ILI incidence","MT"
2024-11-06,4,2024-11-24,0.75,6083.75,"quantile","ILI incidence","MT"
2024-11-06,4,2024-11-24,0.8,6691.2,"quantile","ILI incidence","MT"
2024-11-06,4,2024-11-24,0.85,7349.3,"quantile","ILI incidence","MT"
2024-11-06,4,2024-11-24,0.9,5635.6,"quantile","ILI incidence","MT"
2024-11-06,4,2024-11-24,0.95,6155.65,"quantile","ILI incidence","MT"
2024-11-06,4,2024-11-24,0.975,6742.975,"quantile","ILI incidence","MT"
2024-11-06,4,2024-11-24,0.99,7411.23,"quantile","ILI incidence","MT"
2024-11-06,4,2024-11-24,0.01,22.97,"quantile","ILI incidence","NL"
2024-11-06,4,2024-11-24,0.025,34,"quantile","ILI incidence","NL"
2024-11-06,4,2024-11-24,0.05,47,"quantile","ILI incidence","NL"
2024-11-06,4,2024-11-24,0.1,21.9,"quantile","ILI incidence","NL"
2024-11-06,4,2024-11-24,0.15,29.85,"quantile","ILI incidence","NL"
2024-11-06,4,2024-11-24,0.2,41,"quantile","ILI incidence","NL"
2024-11-06,4,2024-11-24,0.25,54,"quantile","ILI incidence","NL"
2024-11-06,4,2024-11-24,0.3,24.7,"quantile","ILI incidence","NL"
2024-11-06,4,2024-11-24,0.35,33,"quantile","ILI incidence","NL"
2024-11-06,4,2024-11-24,0.4,44,"quantile","ILI incidence","NL"
2024-11-06,4,2024-11-24,0.45,58.55,"quantile","ILI incidence","NL"
2024-11-06,4,2024-11-24,0.5,27.5,"quantile","ILI incidence","NL"
2024-11-06,4,2024-11-24,0.55,36,"quantile","ILI incidence","NL"
2024-11-06,4,2024-11-24,0.6,47.4,"quantile","ILI incidence","NL"
2024-11-06,4,2024-11-24,0.65,64,"quantile","ILI incidence","NL"
2024-11-06,4,2024-11-24,0.7,30,"quantile","ILI incidence","NL"
2024-11-06,4,2024-11-24,0.75,40,"quantile","ILI incidence","NL"
2024-11-06,4,2024-11-24,0.8,53.4,"quantile","ILI incidence","NL"
2024-11-06,4,2024-11-24,0.85,68,"quantile","ILI incidence","NL"
2024-11-06,4,2024-11-24,0.9,34,"quantile","ILI incidence","NL"
2024-11-06,4,2024-11-24,0.95,46,"quantile","ILI incidence","NL"
2024-11-06,4,2024-11-24,0.975,59.525,"quantile","ILI incidence","NL"
2024-11-06,4,2024-11-24,0.99,77.02,"quantile","ILI incidence","NL"
2024-11-06,4,2024-11-24,0.01,26.98,"quantile","ILI incidence","NO"
2024-11-06,4,2024-11-24,0.025,39,"quantile","ILI incidence","NO"
2024-11-06,4,2024-11-24,0.05,58.95,"quantile","ILI incidence","NO"
2024-11-06,4,2024-11-24,0.1,23.9,"quantile","ILI incidence","NO"
2024-11-06,4,2024-11-24,0.15,32,"quantile","ILI incidence","NO"
2024-11-06,4,2024-11-24,0.2,46.6,"quantile","ILI incidence","NO"
2024-11-06,4,2024-11-24,0.25,64,"quantile","ILI incidence","NO"
2024-11-06,4,2024-11-24,0.3,26,"quantile","ILI incidence","NO"
2024-11-06,4,2024-11-24,0.35,36,"quantile","ILI incidence","NO"
2024-11-06,4,2024-11-24,0.4,52,"quantile","ILI incidence","NO"
2024-11-06,4,2024-11-24,0.45,69,"quantile","ILI incidence","NO"
2024-11-06,4,2024-11-24,0.5,30,"quantile","ILI incidence","NO"
2024-11-06,4,2024-11-24,0.55,38,"quantile","ILI incidence","NO"
2024-11-06,4,2024-11-24,0.6,54,"quantile","ILI incidence","NO"
2024-11-06,4,2024-11-24,0.65,76,"quantile","ILI incidence","NO"
2024-11-06,4,2024-11-24,0.7,32,"quantile","ILI incidence","NO"
2024-11-06,4,2024-11-24,0.75,42,"quantile","ILI incidence","NO"
2024-11-06,4,2024-11-24,0.8,59.2,"quantile","ILI incidence","NO"
2024-11-06,4,2024-11-24,0.85,81,"quantile","ILI incidence","NO"
2024-11-06,4,2024-11-24,0.9,37,"quantile","ILI incidence","NO"
2024-11-06,4,2024-11-24,0.95,46,"quantile","ILI incidence","NO"
2024-11-06,4,2024-11-24,0.975,67,"quantile","ILI incidence","NO"
2024-11-06,4,2024-11-24,0.99,89.01,"quantile","ILI incidence","NO"
2024-11-06,4,2024-11-24,0.01,580.76,"quantile","ILI incidence","PL"
2024-11-06,4,2024-11-24,0.025,689.475,"quantile","ILI incidence","PL"
2024-11-06,4,2024-11-24,0.05,793.9,"quantile","ILI incidence","PL"
2024-11-06,4,2024-11-24,0.1,530,"quantile","ILI incidence","PL"
2024-11-06,4,2024-11-24,0.15,605.85,"quantile","ILI incidence","PL"
2024-11-06,4,2024-11-24,0.2,709.8,"quantile","ILI incidence","PL"
2024-11-06,4,2024-11-24,0.25,814.75,"quantile","ILI incidence","PL"
2024-11-06,4,2024-11-24,0.3,543,"quantile","ILI incidence","PL"
2024-11-06,4,2024-11-24,0.35,629,"quantile","ILI incidence","PL"
2024-11-06,4,2024-11-24,0.4,722,"quantile","ILI incidence","PL"
2024-11-06,4,2024-11-24,0.45,833,"quantile","ILI incidence","PL"
2024-11-06,4,2024-11-24,0.5,556,"quantile","ILI incidence","PL"
2024-11-06,4,2024-11-24,0.55,639,"quantile","ILI incidence","PL"
2024-11-06,4,2024-11-24,0.6,736,"quantile","ILI incidence","PL"
2024-11-06,4,2024-11-24,0.65,849,"quantile","ILI incidence","PL"
2024-11-06,4,2024-11-24,0.7,568.3,"quantile","ILI incidence","PL"
2024-11-06,4,2024-11-24,0.75,655,"quantile","ILI incidence","PL"
2024-11-06,4,2024-11-24,0.8,750.2,"quantile","ILI incidence","PL"
2024-11-06,4,2024-11-24,0.85,870.15,"quantile","ILI incidence","PL"
2024-11-06,4,2024-11-24,0.9,584.3,"quantile","ILI incidence","PL"
2024-11-06,4,2024-11-24,0.95,674.05,"quantile","ILI incidence","PL"
2024-11-06,4,2024-11-24,0.975,778.2,"quantile","ILI incidence","PL"
2024-11-06,4,2024-11-24,0.99,907.13,"quantile","ILI incidence","PL"
2024-11-06,4,2024-11-24,0.01,0,"quantile","ILI incidence","RO"
2024-11-06,4,2024-11-24,0.025,0,"quantile","ILI incidence","RO"
2024-11-06,4,2024-11-24,0.05,2,"quantile","ILI incidence","RO"
2024-11-06,4,2024-11-24,0.1,0,"quantile","ILI incidence","RO"
2024-11-06,4,2024-11-24,0.15,0,"quantile","ILI incidence","RO"
2024-11-06,4,2024-11-24,0.2,1,"quantile","ILI incidence","RO"
2024-11-06,4,2024-11-24,0.25,4,"quantile","ILI incidence","RO"
2024-11-06,4,2024-11-24,0.3,1,"quantile","ILI incidence","RO"
2024-11-06,4,2024-11-24,0.35,1,"quantile","ILI incidence","RO"
2024-11-06,4,2024-11-24,0.4,2,"quantile","ILI incidence","RO"
2024-11-06,4,2024-11-24,0.45,5,"quantile","ILI incidence","RO"
2024-11-06,4,2024-11-24,0.5,1,"quantile","ILI incidence","RO"
2024-11-06,4,2024-11-24,0.55,2,"quantile","ILI incidence","RO"
2024-11-06,4,2024-11-24,0.6,3,"quantile","ILI incidence","RO"
2024-11-06,4,2024-11-24,0.65,6,"quantile","ILI incidence","RO"
2024-11-06,4,2024-11-24,0.7,2,"quantile","ILI incidence","RO"
2024-11-06,4,2024-11-24,0.75,3,"quantile","ILI incidence","RO"
2024-11-06,4,2024-11-24,0.8,4,"quantile","ILI incidence","RO"
2024-11-06,4,2024-11-24,0.85,7.15000000000001,"quantile","ILI incidence","RO"
2024-11-06,4,2024-11-24,0.9,3,"quantile","ILI incidence","RO"
2024-11-06,4,2024-11-24,0.95,4.05,"quantile","ILI incidence","RO"
2024-11-06,4,2024-11-24,0.975,6.52499999999999,"quantile","ILI incidence","RO"
2024-11-06,4,2024-11-24,0.99,11.01,"quantile","ILI incidence","RO"
2024-11-06,4,2024-11-24,0.01,38.97,"quantile","ILI incidence","SI"
2024-11-06,4,2024-11-24,0.025,90.475,"quantile","ILI incidence","SI"
2024-11-06,4,2024-11-24,0.05,207.95,"quantile","ILI incidence","SI"
2024-11-06,4,2024-11-24,0.1,20,"quantile","ILI incidence","SI"
2024-11-06,4,2024-11-24,0.15,46,"quantile","ILI incidence","SI"
2024-11-06,4,2024-11-24,0.2,101,"quantile","ILI incidence","SI"
2024-11-06,4,2024-11-24,0.25,220,"quantile","ILI incidence","SI"
2024-11-06,4,2024-11-24,0.3,23,"quantile","ILI incidence","SI"
2024-11-06,4,2024-11-24,0.35,51,"quantile","ILI incidence","SI"
2024-11-06,4,2024-11-24,0.4,108,"quantile","ILI incidence","SI"
2024-11-06,4,2024-11-24,0.45,227,"quantile","ILI incidence","SI"
2024-11-06,4,2024-11-24,0.5,26,"quantile","ILI incidence","SI"
2024-11-06,4,2024-11-24,0.55,55,"quantile","ILI incidence","SI"
2024-11-06,4,2024-11-24,0.6,114,"quantile","ILI incidence","SI"
2024-11-06,4,2024-11-24,0.65,232,"quantile","ILI incidence","SI"
2024-11-06,4,2024-11-24,0.7,29,"quantile","ILI incidence","SI"
2024-11-06,4,2024-11-24,0.75,60,"quantile","ILI incidence","SI"
2024-11-06,4,2024-11-24,0.8,119,"quantile","ILI incidence","SI"
2024-11-06,4,2024-11-24,0.85,241,"quantile","ILI incidence","SI"
2024-11-06,4,2024-11-24,0.9,33,"quantile","ILI incidence","SI"
2024-11-06,4,2024-11-24,0.95,66.05,"quantile","ILI incidence","SI"
2024-11-06,4,2024-11-24,0.975,128.525,"quantile","ILI incidence","SI"
2024-11-06,4,2024-11-24,0.99,260.12,"quantile","ILI incidence","SI"
