target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,IE,2026-06-07,3,quantile,0.975,25.4216962701323,2026-05-27
ILI incidence,IE,2026-06-14,4,quantile,0.975,25.566861580725593,2026-05-27
ILI incidence,IE,2026-05-24,1,quantile,0.99,28.706342765572067,2026-05-27
ILI incidence,IE,2026-05-31,2,quantile,0.99,29.920467764377108,2026-05-27
ILI incidence,IE,2026-06-07,3,quantile,0.99,31.30441104102373,2026-05-27
ILI incidence,IE,2026-06-14,4,quantile,0.99,30.457851114522224,2026-05-27
ILI incidence,IE,2026-05-24,1,median,,3.1500346920648887,2026-05-27
ILI incidence,IE,2026-05-31,2,median,,3.52595380015327,2026-05-27
ILI incidence,IE,2026-06-07,3,median,,3.563076588047132,2026-05-27
ILI incidence,IE,2026-06-14,4,median,,3.1083935988475853,2026-05-27
ILI incidence,LT,2026-05-24,1,quantile,0.01,0.0,2026-05-27
ILI incidence,LT,2026-05-31,2,quantile,0.01,0.0,2026-05-27
ILI incidence,LT,2026-06-07,3,quantile,0.01,0.0,2026-05-27
ILI incidence,LT,2026-06-14,4,quantile,0.01,0.0,2026-05-27
ILI incidence,LT,2026-05-24,1,quantile,0.025,0.0,2026-05-27
ILI incidence,LT,2026-05-31,2,quantile,0.025,0.0,2026-05-27
ILI incidence,LT,2026-06-07,3,quantile,0.025,0.0,2026-05-27
ILI incidence,LT,2026-06-14,4,quantile,0.025,0.0,2026-05-27
ILI incidence,LT,2026-05-24,1,quantile,0.05,0.0,2026-05-27
ILI incidence,LT,2026-05-31,2,quantile,0.05,0.0,2026-05-27
ILI incidence,LT,2026-06-07,3,quantile,0.05,0.0,2026-05-27
ILI incidence,LT,2026-06-14,4,quantile,0.05,0.0,2026-05-27
ILI incidence,LT,2026-05-24,1,quantile,0.1,0.0,2026-05-27
ILI incidence,LT,2026-05-31,2,quantile,0.1,0.0,2026-05-27
ILI incidence,LT,2026-06-07,3,quantile,0.1,0.0,2026-05-27
ILI incidence,LT,2026-06-14,4,quantile,0.1,0.0,2026-05-27
ILI incidence,LT,2026-05-24,1,quantile,0.15,0.0,2026-05-27
ILI incidence,LT,2026-05-31,2,quantile,0.15,0.0,2026-05-27
ILI incidence,LT,2026-06-07,3,quantile,0.15,0.0,2026-05-27
ILI incidence,LT,2026-06-14,4,quantile,0.15,0.0,2026-05-27
ILI incidence,LT,2026-05-24,1,quantile,0.2,0.0,2026-05-27
ILI incidence,LT,2026-05-31,2,quantile,0.2,0.0,2026-05-27
ILI incidence,LT,2026-06-07,3,quantile,0.2,0.0,2026-05-27
ILI incidence,LT,2026-06-14,4,quantile,0.2,0.5144327065029594,2026-05-27
ILI incidence,LT,2026-05-24,1,quantile,0.25,6.690889728910644,2026-05-27
ILI incidence,LT,2026-05-31,2,quantile,0.25,8.256204048181479,2026-05-27
ILI incidence,LT,2026-06-07,3,quantile,0.25,6.1061387997460965,2026-05-27
ILI incidence,LT,2026-06-14,4,quantile,0.25,12.912896033686593,2026-05-27
ILI incidence,LT,2026-05-24,1,quantile,0.3,16.607839359092708,2026-05-27
ILI incidence,LT,2026-05-31,2,quantile,0.3,17.949525788225266,2026-05-27
ILI incidence,LT,2026-06-07,3,quantile,0.3,15.492950591335676,2026-05-27
ILI incidence,LT,2026-06-14,4,quantile,0.3,20.682106371815777,2026-05-27
ILI incidence,LT,2026-05-24,1,quantile,0.35,28.392454494205218,2026-05-27
ILI incidence,LT,2026-05-31,2,quantile,0.35,26.841817969649814,2026-05-27
ILI incidence,LT,2026-06-07,3,quantile,0.35,22.65341657096503,2026-05-27
ILI incidence,LT,2026-06-14,4,quantile,0.35,29.058075733225234,2026-05-27
ILI incidence,LT,2026-05-24,1,quantile,0.4,39.20386843894475,2026-05-27
ILI incidence,LT,2026-05-31,2,quantile,0.4,33.87295961814336,2026-05-27
ILI incidence,LT,2026-06-07,3,quantile,0.4,31.028409798439768,2026-05-27
ILI incidence,LT,2026-06-14,4,quantile,0.4,39.4355563996696,2026-05-27
ILI incidence,LT,2026-05-24,1,quantile,0.45,47.92515448628785,2026-05-27
ILI incidence,LT,2026-05-31,2,quantile,0.45,43.10343815986109,2026-05-27
ILI incidence,LT,2026-06-07,3,quantile,0.45,38.47620701738026,2026-05-27
ILI incidence,LT,2026-06-14,4,quantile,0.45,47.74128939175587,2026-05-27
ILI incidence,LT,2026-05-24,1,quantile,0.5,54.631576095737174,2026-05-27
ILI incidence,LT,2026-05-31,2,quantile,0.5,51.376419816126734,2026-05-27
ILI incidence,LT,2026-06-07,3,quantile,0.5,47.77119090494915,2026-05-27
ILI incidence,LT,2026-06-14,4,quantile,0.5,54.72938484757805,2026-05-27
ILI incidence,LT,2026-05-24,1,quantile,0.55,61.7594205391077,2026-05-27
ILI incidence,LT,2026-05-31,2,quantile,0.55,59.41081308272602,2026-05-27
ILI incidence,LT,2026-06-07,3,quantile,0.55,57.771333458219196,2026-05-27
ILI incidence,LT,2026-06-14,4,quantile,0.55,63.68658324663684,2026-05-27
ILI incidence,LT,2026-05-24,1,quantile,0.6,69.6630203366643,2026-05-27
